pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,win_deauth,win_probe,win_beacon,win_auth,gw_mac,gw_flip,label,attack_type,timestamp
45917,BEACON,-86,11,0,3131,65288,42840,2740399,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,251.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:02.358097
45917,,-54,43,1790,879,65288,42840,2740776,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,149.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:02.735097
45917,,-90,7,28859,3054,65288,42840,2741079,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,114.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:03.038097
45917,,44,44,0,1023,65288,42840,2741329,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,300.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:03.288097
45917,BEACON,-58,39,0,1780,65288,42840,2741593,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,15,232.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:03.552097
45917,BEACON,-82,15,0,228,65288,42840,2741916,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,103.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:03.875097
45917,,44,44,0,1023,65288,42840,2742176,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,440.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:04.135097
45917,BEACON,-97,0,44029,1524,65228,42840,2742473,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,19,170.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:04.432097
45917,,7,7,0,1023,65288,42840,2742798,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,112.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:04.757097
45917,BEACON,-97,0,0,1531,65288,42840,2743190,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,162.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:05.149097
45917,,-60,37,3861,911,65288,42840,2743384,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,16,278.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:05.343097
45917,BEACON,-90,7,456,281,65288,42840,2743548,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,560.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:05.507097
45917,,-83,14,0,1898,65288,42840,2743694,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,24,454.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:05.653097
45917,AUTH,-56,41,0,1806,65288,42840,2743885,0,56,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,232.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:05.844097
45917,,-92,5,10482,845,65288,42840,2744128,0,56,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,168.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:06.087097
45917,,-84,13,0,210,65288,42840,2744410,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,18,378.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:06.369097
45917,,-89,8,0,0,65288,42840,2744713,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,10,257.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:06.672097
45917,,-47,50,6849,938,65288,42840,2744984,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,314.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:06.943097
45917,,43,43,0,1023,65288,42840,2745193,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,401.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:07.152097
45917,,-55,42,363,4,65288,42840,2745459,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,132.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:07.418097
45917,MGMT_OTHER,-92,5,16290,1423,65288,42840,2745685,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,31,342.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:07.644097
45917,,-50,47,6568,964,65288,42840,2745906,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,20,207.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:07.865097
45917,,5,5,0,1023,65288,42840,2746170,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,126.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:08.129097
45917,,-55,42,0,1844,63556,42840,2746509,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,150.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:08.468097
45917,BEACON,-87,10,0,3208,65288,42840,2746747,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,18,175.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:08.706097
45917,BEACON,-84,13,0,2556,65288,42840,2747058,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,253.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:09.017097
45917,,-90,7,4639,0,65288,42840,2747352,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,20,215.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:09.311097
45917,,6,6,0,1023,65288,42840,2747650,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,306.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:09.609097
45917,,-90,7,66336,0,65288,42840,2748024,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,13,146.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:09.983097
45917,BEACON,-97,0,634,342,65288,42840,2748307,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,206.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:10.266097
45917,BEACON,-56,41,0,1868,65288,42840,2748659,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,18,183.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:10.618097
45917,,-82,15,0,68,65288,42840,2748918,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,15,394.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:10.877097
45917,PROBE_REQ,-89,8,9680,0,65288,42840,2749147,0,56,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,10,156.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:11.106097
45917,BEACON,-55,42,10149,1876,65288,42840,2749478,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,124.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:11.437097
45917,DISASSOC,-90,7,29651,0,65288,42840,2749837,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,184.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:11.796097
45917,BEACON,-97,0,0,360,65288,42840,2750150,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,180.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:12.109097
45917,,-90,7,122,0,65288,42840,2750453,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,621.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:12.412097
45917,BEACON,-93,4,0,1604,65288,42840,2750665,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,431.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:12.624097
45917,BEACON,-85,12,0,2593,65288,42840,2750847,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,256.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:12.806097
45917,BEACON,-86,11,0,3268,65288,42840,2751150,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,256.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:13.109097
45917,BEACON,-80,17,0,2826,65288,42840,2751454,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,19,185.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:13.413097
45917,BEACON,-82,15,20278,2828,65288,42840,2751659,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,23,234.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:13.618097
45917,,-92,5,268,0,65288,42840,2751958,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,17,196.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:13.917097
45917,,-71,26,602,1002,65288,42840,2752274,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,144.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:14.233097
45917,BEACON,-55,42,0,1908,65288,42840,2752448,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,213.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:14.407097
45917,BEACON,-56,41,3519,1910,65288,42840,2752652,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,201.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:14.611097
45917,,-91,6,1739,2597,65288,42840,2752818,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,649.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:14.777097
45917,BEACON,-92,5,0,3062,65288,42840,2753057,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,73.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:15.016097
45917,BEACON,-85,12,0,2617,65288,42840,2753305,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,20,242.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:15.264097
45917,BEACON,-87,10,0,3294,65288,42840,2753609,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,255.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:15.568097
45917,BEACON,-85,12,0,3296,65288,42840,2753813,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,6,145.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:15.772097
45917,MGMT_OTHER,-90,7,1186,0,65288,42840,2754068,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,17,185.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:16.027097
45917,BEACON,-94,3,0,1640,65288,42840,2754351,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,206.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:16.310097
45917,BEACON,-98,-1,0,1643,65288,42840,2754660,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,188.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:16.619097
45917,BEACON,-96,1,19946,1646,65288,42840,2754968,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,143.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:16.927097
45917,BEACON,-94,3,0,411,65288,42840,2755371,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,141.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:17.330097
45917,BEACON,-94,3,0,3088,65288,42840,2755667,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,210.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:17.626097
45917,,-80,17,0,1973,65288,42840,2755963,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,8,196.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:17.922097
45917,MGMT_OTHER,-89,8,141,339,65288,42840,2756289,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,202.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:18.248097
45917,BEACON,-85,12,0,2649,65288,42840,2756582,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,177.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:18.541097
45917,BEACON,-94,3,0,3100,65288,42840,2756870,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,267.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:18.829097
45917,,-91,6,235,440,65288,42840,2757094,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,21,457.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:19.053097
45917,BEACON,-88,9,0,415,65288,42840,2757269,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,313.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:19.228097
45917,MGMT_OTHER,-90,7,29474,0,65288,42840,2757548,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,16,178.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:19.507097
45917,,-56,41,0,1966,63556,42840,2757773,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,481.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:19.732097
45917,MGMT_OTHER,-82,15,17790,141,65288,42840,2758018,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,189.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:19.977097
45917,,44,44,0,1023,65288,42840,2758285,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,3,457.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:20.244097
45917,,2,2,0,1023,65288,42840,2758597,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,412.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:20.556097
45917,PROBE_RESP,-92,5,743,1505,65288,42840,2758880,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,19,226.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:20.839097
45917,,-89,8,1799,0,65288,42840,2759171,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,14,221.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:21.130097
45917,BEACON,-95,2,0,2071,65288,42840,2759461,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,172.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:21.420097
45917,,2,2,0,1023,65288,42840,2759674,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,15,279.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:21.633097
45917,BEACON,-86,11,0,403,65288,42840,2759834,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,2,213.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:21.793097
45917,,-92,5,0,0,65288,42840,2760097,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,162.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:22.056097
45917,BEACON,-88,9,0,445,65292,42840,2760341,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,705.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:22.300097
45917,,-93,4,15001,0,65292,42840,2760577,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,170.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:22.536097
45917,,-66,31,239,1046,65292,42840,2760857,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,7,898.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:22.816097
45917,BEACON,-89,8,0,987,65292,42840,2761054,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,20,195.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:23.013097
45917,,67,67,0,0,65292,42840,2761298,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,229.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:23.257097
45917,,-59,38,1888,175,65292,42840,2761524,0,56,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,231.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:23.483097
45917,,-52,45,1119,175,64936,42840,2761836,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,183.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:23.795097
45917,BEACON,-94,3,0,477,65292,42840,2762131,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,173.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:24.090097
45917,BEACON,-95,2,32317,1719,65292,42840,2762441,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,174.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:24.400097
45917,,-66,31,0,1261,65276,42840,2762676,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,150.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:24.635097
45917,BEACON,-85,12,26187,2941,65292,42840,2762923,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,77.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:24.882097
45917,BEACON,-93,4,0,486,65292,42840,2763051,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,34,651.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:25.010097
45917,,-88,9,27701,3769,65292,42840,2763250,0,56,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,194.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:25.209097
45917,,-93,4,25952,0,65292,42840,2763552,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,222.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:25.511097
45917,,-65,32,167,1057,65292,42840,2763718,0,56,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,15,4841.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:34:25.677097
