pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,win_deauth,win_probe,win_beacon,win_auth,gw_mac,gw_flip,label,attack_type,timestamp
45917,,5,5,0,0,65292,42840,3304204,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,192.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:26.169354
45917,,-88,9,0,0,65292,42840,3304557,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,146.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:26.522354
45917,MGMT_OTHER,-90,7,2666,0,65292,42840,3304918,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,196.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:26.883354
45917,,3,3,0,0,65292,42840,3305211,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,593.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:27.176354
45917,BEACON,-94,3,633,405,65292,42840,3305594,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,136.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:27.559354
45917,BEACON,-95,2,0,1691,65292,42840,3305977,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,126.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:27.942354
45917,BEACON,-56,41,6448,420,65292,42840,3306224,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,27,277.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:28.189354
45917,BEACON,-90,7,0,3366,65292,42840,3306626,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,111.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:28.591354
45917,BEACON,-83,14,1096,241,65292,42840,3306871,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,178.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:28.836354
45917,,-83,14,0,474,65292,42840,3307090,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,10,274.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:29.055354
45917,,-59,38,292,487,65292,42840,3307278,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,833.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:29.243354
45917,,-91,6,20663,0,65292,42840,3307499,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,133.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:29.464354
45917,BEACON,-84,13,0,250,65292,42840,3307793,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,120.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:29.758354
45917,BEACON,-85,12,134,1995,65292,42840,3308001,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,245.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:29.966354
45917,,-83,14,0,3828,65292,42840,3308308,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,3,312.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:30.273354
45917,BEACON,-91,6,13165,435,65292,42840,3308605,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,129.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:30.570354
45917,BEACON,-84,13,0,261,65292,42840,3308919,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,96.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:30.884354
45917,BEACON,-88,9,0,3391,65292,42840,3309186,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,226.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:31.151354
45917,BEACON,-87,10,0,1708,65292,42840,3309409,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,13,162.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:31.374354
45917,BEACON,-95,2,7368,2967,65292,42840,3309673,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,118.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:31.638354
45917,,-75,22,18072,165,65276,42840,3309921,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,23,301.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:31.886354
45917,,-52,45,0,1220,65292,42840,3309999,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,26,506.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:31.964354
45917,,-73,24,369,169,65292,42840,3310046,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,76,771.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.011354
45917,,-52,45,0,1288,65236,42840,3310087,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,1269.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.052354
45917,MGMT_OTHER,-92,5,1029,0,65292,42840,3310138,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,99,1104.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.103354
45917,,-52,45,0,1321,65292,42840,3310190,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,41,1057.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.155354
45917,,-75,22,229,69,65292,42840,3310223,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,91,1279.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.188354
45917,,-52,45,311,1368,65292,42840,3310293,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,25,670.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.258354
45917,,-52,45,0,1436,65292,42840,3310313,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,75,1313.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.278354
45917,,-53,44,379,1461,65292,42840,3310342,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,125,1449.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.307354
45917,BEACON,-91,6,4173,453,65292,42840,3310411,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,49,923.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.376354
45917,,-76,21,1408,2166,65276,42840,3310519,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,32,530.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.484354
45917,BEACON,-84,13,0,2023,65292,42840,3310664,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,252.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.629354
45917,,-59,38,292,548,65292,42840,3310758,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,51,517.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.723354
45917,BEACON,-87,10,0,1723,65292,42840,3310945,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,187.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:32.910354
45917,BEACON,-93,4,0,460,65292,42840,3311114,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,119.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:33.079354
45917,,-73,24,804,204,65292,42840,3311277,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,20,279.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:33.242354
45917,BEACON,-97,0,0,2986,65292,42840,3311612,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,114.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:33.577354
45917,,4,4,0,0,65292,42840,3311939,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,20,219.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:33.904354
45917,,-52,45,887,1527,65292,42840,3312036,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,48,560.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.001354
45917,,-52,45,0,1545,65292,42840,3312083,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,1617.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.048354
45917,,-52,45,379,1553,65292,42840,3312142,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,99,1104.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.107354
45917,BEACON,-94,3,81,472,65292,42840,3312318,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,187.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.283354
45917,,-90,7,16189,0,65292,42840,3312614,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,182.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.579354
45917,BEACON,-90,7,0,3428,65292,42840,3312975,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,136.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:34.940354
45917,,4,4,0,0,65292,42840,3313171,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,148.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.136354
45917,,5,5,0,0,65292,42840,3313489,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,17,173.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.454354
45917,,-52,45,2579,1591,65292,42840,3313617,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,32,1565.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.582354
45917,,-54,43,0,1600,65292,42840,3313667,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,82,1160.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.632354
45917,,-52,45,0,1635,65292,42840,3313728,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,28,881.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.693354
45917,,-52,45,0,1654,65292,42840,3313769,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,78,1082.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.734354
45917,,-52,45,0,1690,63848,42840,3313785,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,128,1444.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.750354
45917,,-52,45,0,1726,65292,42840,3313817,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,3044.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.782354
45917,,-74,23,0,2200,64648,42840,3313834,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,99,2970.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.799354
45917,,-52,45,0,1797,65292,42840,3313879,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,149,1922.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.844354
45917,,-77,20,247,241,65292,42840,3313910,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,23,2628.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.875354
45917,,-54,43,0,1866,65292,42840,3313933,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,73,2325.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.898354
45917,,-52,45,0,1904,65292,42840,3313968,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,123,1855.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.933354
45917,,-77,20,3418,76,65292,42840,3314011,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,22,2428.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:35.976354
45917,,4,4,0,0,65292,42840,3314076,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,72,981.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.041354
45917,BEACON,-87,10,0,1721,65292,42840,3314228,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,251.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.193354
45917,,-59,38,292,599,65292,42840,3314413,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,18,179.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.378354
45917,,-76,21,5887,260,65276,42840,3314624,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,16,177.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.589354
45917,BEACON,-57,40,138,513,65292,42840,3314723,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,46,536.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.688354
45917,,-75,22,36635,269,65292,42840,3314904,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,17,374.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.869354
45917,,-52,45,0,2037,65292,42840,3314963,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,1015.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.928354
45917,,-52,45,667,2048,65292,42840,3315013,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,54,993.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:36.978354
45917,,-52,45,0,2097,65292,42840,3315058,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,104,1046.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.023354
45917,,-52,45,667,2140,65292,42840,3315108,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,1435.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.073354
45917,,-70,27,0,77,65292,42840,3315172,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,99,1011.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.137354
45917,BEACON,-90,7,8283,0,65292,42840,3315258,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,708.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.223354
45917,BEACON,-84,13,0,2078,65292,42840,3315477,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,159.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.442354
45917,,-72,25,0,292,65292,42840,3315604,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,45,446.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.569354
45917,MGMT_OTHER,-91,6,607,0,65292,42840,3315843,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,7,194.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.808354
45917,,-52,45,0,2213,63848,42840,3315977,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,39,585.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.942354
45917,,-52,45,0,2240,64648,42840,3316004,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,89,950.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:37.969354
45917,,-52,45,0,2270,65292,42840,3316066,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,1073.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.031354
45917,,-52,45,311,2303,65292,42840,3316098,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,99,1279.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.063354
45917,,-52,45,0,2344,65292,42840,3316119,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,149,1505.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.084354
45917,,-52,45,0,2393,65292,42840,3316178,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,873.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.143354
45917,,-52,45,0,2428,65292,42840,3316230,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,16,2035.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.195354
45917,,-89,8,8830,0,65292,42840,3316418,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,21,233.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.383354
45917,,-74,23,14198,320,65292,42840,3316593,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,26,500.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.558354
45917,,-52,45,4606,2438,65292,42840,3316804,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,267.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.769354
45917,,-52,45,519,2482,65292,42840,3316847,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,61,728.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.812354
45917,,-52,45,0,2529,65292,42840,3316862,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,111,1127.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.827354
45917,,-52,45,943,2571,65292,42840,3316920,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,1146.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.885354
45917,,-52,45,0,2626,65292,42840,3316988,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,1212.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.953354
45917,,-72,25,1521,331,64648,42840,3317010,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,62,1887.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:38.975354
45917,,-52,45,0,2687,65292,42840,3317040,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,112,1804.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.005354
45917,,-52,45,380,2760,65292,42840,3317087,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,627.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.052354
45917,BEACON,-95,2,82,520,65292,42840,3317135,0,99,9,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,56,981.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.100354
45917,,5,5,0,0,65292,42840,3317285,0,99,9,0,0,14:33:5C:6D:AF:58,1,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,513.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.250354
45917,,-74,23,175,346,65292,42840,3317504,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,13,794.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.469354
45917,,-59,38,291,622,65292,42840,3317639,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,34,691.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.604354
45917,BEACON,-96,1,0,3755,65292,42840,3317740,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,16,334.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.705354
45917,BEACON,-83,14,0,4035,65292,42840,3317938,0,99,9,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,219.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:39.903354
45917,BEACON,-89,8,0,1795,65292,42840,3318317,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,186.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:40.282354
45917,BEACON,-88,9,0,3483,65292,42840,3318606,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,22,231.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:40.571354
45917,,2,2,0,0,65292,42840,3318846,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,402.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:40.811354
45917,BEACON,-85,12,9284,366,65292,42840,3319159,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,10,302.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:41.124354
45917,MGMT_OTHER,-85,12,0,484,65292,42840,3319372,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,16,385.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:41.337354
45917,DISASSOC,-92,5,6689,921,65292,42840,3319726,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,19,205.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:41.691354
45917,,-90,7,20797,0,65292,42840,3320135,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,115.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:42.100354
45917,BEACON,-84,13,3097,378,65292,42840,3320388,0,99,9,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,133.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T14:43:42.353354
