window_start,total_packets,packet_density,beacon_packets,deauth_packets,deauth_targeted,probe_packets,auth_packets,seq_jump,rssi_mean,rssi_var,snr_mean,heap,minheap,reconn,qpeak,udpfail,backlog,label,attack_type
2026-08-05T00:34:18.900000,1,10.0,0,0,0,0,0,1,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:19.100000,1,10.0,0,0,0,0,0,0,-57.0,0.0,34.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:19.400000,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:19.600000,1,10.0,1,0,0,0,0,0,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:19.800000,1,10.0,1,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:20,1,10.0,0,0,0,1,0,1,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:20.200000,1,10.0,0,0,0,1,0,1,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:20.500000,1,10.0,1,0,0,0,0,0,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:20.600000,1,10.0,0,0,0,1,0,0,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:20.800000,1,10.0,1,0,0,0,0,0,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:21.100000,1,10.0,0,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:21.300000,1,10.0,0,0,0,0,0,0,-56.0,0.0,35.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:21.600000,1,10.0,0,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:21.900000,1,10.0,0,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:22.100000,1,10.0,0,0,0,0,0,1,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:22.200000,1,10.0,0,0,0,1,0,1,-82.0,0.0,9.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:22.300000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:22.600000,1,10.0,1,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:22.900000,1,10.0,1,0,0,0,0,1,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:23.200000,1,10.0,1,0,0,0,0,1,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:23.400000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:23.500000,1,10.0,0,0,0,1,0,0,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:23.800000,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24,1,10.0,1,0,0,0,0,1,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24.200000,1,10.0,1,0,0,0,0,1,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24.500000,1,10.0,0,0,0,0,1,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24.600000,1,10.0,0,0,0,1,0,0,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24.700000,1,10.0,0,0,0,0,0,1,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:24.900000,1,10.0,1,0,0,0,0,0,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:25.100000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:25.300000,1,10.0,0,0,0,1,0,0,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:25.500000,1,10.0,1,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:25.800000,1,10.0,0,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26,1,10.0,1,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26.300000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26.500000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26.600000,1,10.0,0,0,0,0,0,1,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26.700000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:26.900000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:27.100000,1,10.0,1,0,0,0,0,1,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:27.300000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:27.500000,1,10.0,1,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:27.800000,1,10.0,1,0,0,0,0,0,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:28.100000,1,10.0,0,0,0,0,0,1,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:28.300000,1,10.0,0,0,0,1,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:28.500000,1,10.0,0,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:28.700000,1,10.0,0,1,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:28.900000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:29.100000,1,10.0,0,0,0,1,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:29.300000,1,10.0,1,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:29.500000,1,10.0,1,0,0,0,0,1,-52.0,0.0,39.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:29.800000,1,10.0,0,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:30.100000,1,10.0,0,0,0,1,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:30.200000,1,10.0,0,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:30.400000,1,10.0,1,0,0,0,0,0,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:30.700000,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:30.900000,1,10.0,1,0,0,0,0,0,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:31.200000,1,10.0,1,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:31.400000,1,10.0,0,0,0,0,0,0,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:31.500000,1,10.0,0,0,0,1,0,0,-81.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:31.700000,1,10.0,0,0,0,1,0,0,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:31.800000,1,10.0,1,0,0,0,0,1,-96.0,0.0,-5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:32,1,10.0,0,1,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:32.200000,1,10.0,0,0,0,1,0,0,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:32.400000,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:32.600000,1,10.0,0,0,0,0,0,1,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:32.900000,1,10.0,0,0,0,0,0,1,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:33.200000,1,10.0,0,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:33.400000,1,10.0,0,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:33.600000,1,10.0,0,0,0,1,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:33.800000,1,10.0,0,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34,1,10.0,0,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34.300000,1,10.0,0,0,0,1,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34.400000,1,10.0,0,0,0,0,0,1,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34.600000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34.800000,1,10.0,0,0,0,1,0,0,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:34.900000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:35.200000,1,10.0,1,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:35.400000,1,10.0,0,0,0,0,0,1,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:35.700000,1,10.0,0,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:35.900000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:36.200000,1,10.0,0,0,0,0,0,0,-57.0,0.0,34.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:36.400000,1,10.0,0,0,0,1,0,0,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:36.500000,1,10.0,0,0,0,1,0,0,-82.0,0.0,9.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:36.700000,1,10.0,1,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:36.900000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:37.200000,1,10.0,0,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:37.500000,1,10.0,0,0,0,0,0,1,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:37.700000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:38,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:38.300000,1,10.0,1,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:38.600000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:38.800000,1,10.0,0,0,0,1,0,0,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:38.900000,1,10.0,1,0,0,0,0,1,-95.0,0.0,-4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:39.200000,1,10.0,1,0,0,0,0,1,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:39.400000,1,10.0,0,0,0,1,0,0,-95.0,0.0,-4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:39.600000,1,10.0,0,0,0,0,0,1,-79.0,0.0,12.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:39.800000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:40.100000,1,10.0,0,0,0,0,1,1,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:40.300000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:40.700000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:40.900000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:41.200000,1,10.0,0,0,0,0,0,1,-95.0,0.0,-4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:41.400000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:41.600000,1,10.0,0,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:41.800000,1,10.0,1,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42,1,10.0,1,0,0,0,0,0,-82.0,0.0,9.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.200000,1,10.0,0,0,0,1,0,0,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.300000,1,10.0,1,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.500000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.600000,1,10.0,0,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.700000,1,10.0,0,0,0,0,0,0,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:42.800000,1,10.0,0,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43,1,10.0,0,0,0,0,0,1,-83.0,0.0,8.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.100000,1,10.0,0,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.200000,1,10.0,0,0,0,0,0,1,9.0,0.0,9.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.300000,1,10.0,1,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.400000,1,10.0,0,0,0,0,0,0,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.500000,1,10.0,0,0,0,0,0,0,-80.0,0.0,11.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.700000,1,10.0,0,0,0,0,0,1,-88.0,0.0,3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:43.900000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.200000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.300000,1,10.0,0,0,0,0,0,0,11.0,0.0,11.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.400000,1,10.0,0,0,0,0,0,0,8.0,0.0,8.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.600000,1,10.0,1,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.800000,1,10.0,0,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:44.900000,1,10.0,0,0,0,0,0,0,11.0,0.0,11.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:45,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:45.100000,1,10.0,0,0,0,0,0,0,11.0,0.0,11.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:45.400000,1,10.0,1,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:45.600000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:45.900000,1,10.0,1,0,0,0,0,0,-95.0,0.0,-4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46,1,10.0,0,0,0,0,0,0,12.0,0.0,12.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46.100000,1,10.0,0,0,0,0,0,0,-52.0,0.0,39.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46.300000,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46.500000,1,10.0,1,0,0,0,0,1,-83.0,0.0,8.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46.800000,1,10.0,0,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:46.900000,1,10.0,0,0,0,0,0,0,10.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:47.100000,1,10.0,0,0,0,0,0,0,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:47.300000,1,10.0,0,0,0,0,0,0,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:47.600000,1,10.0,0,0,0,1,0,0,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:47.800000,1,10.0,1,0,0,0,0,1,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:48,1,10.0,0,0,0,0,0,0,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:48.300000,1,10.0,0,0,0,0,0,0,12.0,0.0,12.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:48.600000,1,10.0,0,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:48.800000,1,10.0,0,0,0,0,0,1,10.0,0.0,10.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:49,1,10.0,1,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:49.200000,1,10.0,0,0,0,1,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:49.500000,1,10.0,0,0,0,0,0,1,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:49.700000,1,10.0,1,0,0,0,0,0,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:49.900000,1,10.0,1,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:50.300000,1,10.0,1,0,0,0,0,1,-91.0,0.0,0.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:50.500000,1,10.0,0,0,0,0,0,0,-55.0,0.0,36.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:50.800000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:51.100000,1,10.0,0,0,0,0,0,0,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:51.400000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:51.700000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:51.900000,1,10.0,0,0,0,0,0,0,-53.0,0.0,38.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:52.100000,1,10.0,0,0,0,0,0,0,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:52.400000,1,10.0,1,0,0,0,0,0,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:52.700000,1,10.0,0,0,0,0,0,1,-86.0,0.0,5.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:53.100000,1,10.0,1,0,0,0,0,1,-93.0,0.0,-2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:53.400000,1,10.0,0,0,0,0,0,1,-87.0,0.0,4.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:53.500000,1,10.0,0,0,0,1,0,0,-85.0,0.0,6.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:53.700000,1,10.0,1,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:54,1,10.0,0,0,0,0,0,1,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:54.200000,1,10.0,0,0,0,1,0,0,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:54.500000,1,10.0,0,0,0,0,0,1,-54.0,0.0,37.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:54.800000,1,10.0,0,0,0,0,0,0,-84.0,0.0,7.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:55,1,10.0,1,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:55.300000,1,10.0,1,0,0,0,0,0,-94.0,0.0,-3.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:55.600000,1,10.0,0,0,0,0,0,1,-92.0,0.0,-1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:55.900000,1,10.0,0,0,0,1,0,0,-89.0,0.0,2.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:56.100000,1,10.0,0,0,0,0,0,0,11.0,0.0,11.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:56.400000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-2.0,69632.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
2026-08-05T00:34:56.600000,1,10.0,0,0,0,0,0,1,-90.0,0.0,1.0,69844.0,44280.0,0.0,100.0,19.0,0.0,0,NONE
