pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,gw_mac,gw_flip,label,attack_type,timestamp
45917,,-58,39,0,1118,70604,64900,3579,0,0,0,1,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,2,92.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:40.725225
45917,,-52,45,114,1996,70480,64900,4072,0,0,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,9,2117.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:40.937324
45917,,-89,8,0,3352,70480,64900,4312,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,5,135.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:41.177324
45917,,-52,45,2479,2008,70480,64900,4541,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,24,391.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:41.406324
45917,PROBE_RESP,-88,9,0,4036,70480,64900,4940,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,6,117,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:41.805324
45917,,-72,25,21107,1990,70480,64900,5209,0,4,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,1,82.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:42.074324
45917,,-52,45,1937,55,70480,64900,5550,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,5,106.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:42.415324
45917,,-58,39,0,1145,70480,64900,5957,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,3,68,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:42.822324
45917,BEACON,-90,7,0,3668,70472,64900,6189,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,19,261.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:43.054324
45917,,-52,45,390,2032,70472,64900,6502,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,23,286.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:43.367324
45917,,-59,38,0,1172,70472,64900,7052,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,2,147.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:43.917324
45917,,-53,44,0,2039,68796,63512,7462,0,4,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,18,1459.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.327324
45917,BEACON,-83,14,78,2417,70480,63512,7585,0,4,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,9,263,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.450324
45917,MGMT_OTHER,-82,15,982,709,70480,63512,7711,0,10,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,18,317.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.575693
45917,PROBE_REQ,-87,10,125,13,70480,63512,7802,0,10,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,32,674.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.666693
45917,PROBE_REQ,-86,11,5065,5,70480,63512,7864,0,12,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,4,443.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.728693
45917,,-53,44,0,297,70480,63512,7927,0,12,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,54,749.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.791693
45917,PROBE_REQ,-89,8,883,7,70408,63384,7982,0,14,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,25,1028.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.846693
45917,MGMT_OTHER,-88,9,1962,3562,70480,63384,8052,0,14,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,75,796.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:44.916693
45917,,34,34,0,1023,70480,63384,8224,0,18,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,7,185.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:45.088693
45917,,-50,47,32881,2832,70480,63384,8828,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,8,103.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:45.692693
45917,,36,36,0,1023,70480,63384,9153,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,11,115.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:46.017693
45917,BEACON,-53,44,0,3492,70480,63384,9602,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,2,62.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:46.466693
45917,,34,34,0,1023,70480,63384,9712,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,34,821.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:46.576693
45917,,-92,5,0,3469,70480,63384,9968,0,18,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,14,154,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:46.832693
45917,,41,41,0,1023,70472,63384,10243,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,15,261.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:47.107693
45917,,-55,42,98957,2847,70472,63384,10628,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,4,118.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:47.492537
45917,,-53,44,60631,2852,70480,63384,11099,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,5,52.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:47.963537
45917,,-53,44,0,353,70480,63384,11461,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,20,408.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:48.325537
45917,,-61,36,0,1237,70480,63384,11682,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,7,109,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:48.546537
45917,BEACON,-84,13,0,2463,70480,63384,12090,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,11,173.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:48.954537
45917,,-53,44,250,76,70480,63384,12250,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,23,1247.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.114537
45917,,-54,43,665,93,70480,62224,12306,0,18,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,73,974.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.170537
45917,,-54,43,266,122,70480,62224,12330,0,46,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,123,1252.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.194537
45917,,42,42,0,1023,70480,62224,12345,0,46,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,49,4291.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.209537
45917,,-54,43,4087,190,70480,62224,12376,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,99,2327.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.240537
45917,,42,42,0,1023,70480,62224,12383,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,149,3000.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.247537
45917,,-54,43,266,273,70480,62224,12403,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,199,2870.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.267537
45917,,-53,44,267,314,70480,62224,12411,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,249,3197,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.275537
45917,,-53,44,267,1401,70480,62224,12440,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,49,9681.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.304537
45917,,-53,44,1101,378,69836,62224,12452,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,99,5810.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.316537
45917,,-65,32,0,1288,70480,62224,12476,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,149,3600.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.340537
45917,,-53,44,266,450,70480,62224,12492,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,199,3501.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.356216
45917,,-73,24,399,1305,70204,62224,12580,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,40,994.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.444216
45917,,-73,24,0,1316,69052,62224,12593,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,90,1693,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.457216
45917,,-54,43,267,563,70480,62224,12613,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,140,1919.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.477216
45917,,-54,43,267,605,70480,62224,12626,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,190,2197.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.490216
45917,,-55,42,283,646,70480,62224,12652,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,49,4407.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.516216
45917,,-55,42,195,686,70480,62224,12660,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,99,5328.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.524216
45917,,-60,37,58,1244,70480,62224,12688,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,149,3173.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.552216
45917,BEACON,-81,16,54,3735,70308,62224,13052,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,7,68.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:49.916216
45917,BEACON,-81,16,54,2476,70480,62224,13225,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,23,323.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:50.089216
45917,BEACON,-90,7,17096,1655,70432,62224,13693,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,1,34.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:50.557216
45917,,-59,38,0,1257,70480,62224,13763,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,51,520.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:50.627216
45917,BEACON,-54,43,0,3538,70480,62224,14003,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,2,69,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:50.867216
45917,,-53,44,0,2114,70480,62224,14322,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,0,80:02:9C:61:97:4B,11,16,379.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.186216
45917,BEACON,-88,9,0,1665,70480,62224,14717,0,63,0,0,0,14:33:5C:6D:AF:58,0,0,CALIB,1,0,1,80:02:9C:61:97:4B,11,2,73.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.581216
45917,PROBE_REQ,-82,15,125,1,70408,62224,14797,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,15,2127.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.661216
45917,PROBE_RESP,-88,9,0,4039,70480,60308,14855,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,65,1005.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.719216
45917,PROBE_REQ,-83,14,1583,15,70480,60308,14965,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,0,80:02:9C:61:97:4B,11,24,336.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.829216
45917,PROBE_REQ,-83,14,1217,13,70408,60308,15044,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,35,745.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.908216
45917,MGMT_OTHER,-86,11,654,1580,70404,60308,15094,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,85,878.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:51.958216
45917,PROBE_REQ,-82,15,124,443,70396,60308,15136,0,63,0,0,0,14:33:5C:6D:AF:58,0,1,CALIB,1,0,1,80:02:9C:61:97:4B,11,42,1106.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-19T12:16:52.000216
