pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,gw_mac,gw_flip,label,attack_type,timestamp
45917,BEACON,-85,12,0,69,65508,45200,715169,0,99,0,256,9027,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,6,79.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670235
45917,,-55,42,8704,3128,65508,45200,715457,0,99,0,256,9028,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,9,161.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670326
45917,,-68,29,0,1190,65508,45200,715688,0,99,0,256,9029,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,13,158.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670433
45917,,-67,30,10347,1215,65508,45200,715940,0,99,0,256,9030,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,7,263.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670515
45917,,-69,28,0,1242,65508,45200,716268,0,99,0,256,9031,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,7,145.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670597
45917,BEACON,-84,13,0,83,65508,45200,716603,0,99,0,256,9032,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,9,118.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670679
45917,,-62,35,0,3005,63952,45200,716956,0,99,0,256,9033,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,9,464.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670762
45917,,-70,27,0,1314,65508,45200,717172,0,99,0,256,9034,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,230.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670848
45917,MGMT_OTHER,41,41,0,1023,65508,45200,717337,0,99,0,256,9035,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,38,398.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.670955
45917,PROBE_RESP,-84,13,0,3394,65508,45200,717712,0,99,0,256,9036,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,7,170.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671042
45917,MGMT_OTHER,56,56,0,1121,65508,45200,718024,0,99,0,256,9037,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,4,102.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671166
45917,BEACON,-87,10,0,2998,65508,45200,718292,0,99,0,256,9038,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,6,58.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671258
45917,BEACON,-84,13,0,3377,65508,45200,718450,0,99,0,256,9039,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,32,571.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671386
45917,,-55,42,249,70,65508,45200,718827,0,99,0,256,9040,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,14,597.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671603
45917,,-69,28,374,729,65508,45200,718842,0,99,0,256,9041,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,64,1690.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671724
45917,,-43,54,0,57,65508,45200,718917,0,99,0,256,9042,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,10,942.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671821
45917,MGMT_OTHER,-55,42,3865,3566,65508,45200,719100,0,99,0,256,9043,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,27,294.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.671913
45917,MGMT_OTHER,-55,42,500,851,65508,45200,719175,0,99,0,256,9044,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,49,919.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672003
45917,,-69,28,343,763,65508,45200,719193,0,99,0,256,9045,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,99,1388.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672098
45917,,-69,28,1645,775,65508,45200,719235,0,99,0,256,9046,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,24,1951.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672206
45917,,-55,42,250,822,65508,45200,719278,0,99,0,256,9047,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,74,1345.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672309
45917,,-69,28,1090,803,65508,45200,719341,0,99,0,256,9048,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,13,846.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672399
45917,,-55,42,811,3367,65508,45200,719397,0,99,0,256,9049,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,63,890.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672538
45917,,-56,41,552,2929,65508,45200,719423,0,99,0,256,9050,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,113,1162.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672631
45917,MGMT_OTHER,-55,42,1706,343,65508,45200,719456,0,99,0,256,9051,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,46,1737.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.672999
45917,,-69,28,250,1413,65508,45200,719482,0,99,0,256,9052,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,96,1826.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.673136
45917,,-69,28,18867,1421,65508,45200,719584,0,99,0,256,9053,14:33:5C:6D:AF:58,1,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,14,267.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.673244
45917,MGMT_OTHER,33,33,0,1023,65460,45200,719733,0,99,0,256,9054,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,39,404.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.673415
45917,MGMT_OTHER,-55,42,1895,2469,65344,45200,720070,0,99,0,256,9055,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,18,224.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.673620
45917,,-64,33,23290,3711,65508,45200,720415,0,99,0,256,9056,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,1,66.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.673788
45917,,-55,42,0,24,65508,45200,720736,0,99,0,256,9057,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,6,233.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.674002
45917,BEACON,-55,42,0,29,65508,45200,720931,0,99,0,256,9058,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,1,102.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.674162
45917,BEACON,-84,13,0,20,65508,45200,721116,0,99,0,256,9059,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,15,159.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.674332
45917,,-70,27,0,1479,65508,45200,721337,0,99,0,256,9060,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,31,313.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.674711
45917,,-62,35,292,3120,65508,45200,721500,0,99,0,256,9061,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,26,451.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.674838
45917,MGMT_OTHER,58,58,0,1157,65508,45200,721702,0,99,0,256,9062,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,219.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.675098
45917,,-64,33,35247,3718,65508,45200,722123,0,99,0,256,9063,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,76.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.675319
45917,BEACON,-76,21,0,1001,65508,45200,722493,0,99,0,256,9064,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,76.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.675450
45917,BEACON,-84,13,0,144,65508,45200,722849,0,99,0,256,9065,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,12,158.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.675561
45917,BEACON,-84,13,0,147,65508,45200,723157,0,99,0,256,9066,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,12,158.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.675691
45917,MGMT_OTHER,-92,5,10094,116,65508,45200,723505,0,99,0,256,9067,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,136.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676335
45917,MGMT_OTHER,58,58,0,1834,65508,45200,723862,0,99,0,256,9068,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,109.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676538
45917,BEACON,-91,6,0,1181,65508,45200,724139,0,99,0,256,9069,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,5,145.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676699
45917,,-67,30,9036,1517,65508,45200,724518,0,99,0,256,9070,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,1,271.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676805
45917,,-54,43,181,3472,65508,45200,724713,0,99,0,256,9071,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,28,291.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676900
45917,,-68,29,11407,1542,65508,45200,724879,0,99,0,256,9072,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,13,273.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.676997
45917,,-63,34,291,3170,65492,45200,725069,0,99,0,256,9073,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,18,932.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.694490
45917,BEACON,-87,10,0,1192,65508,45200,725266,0,99,0,256,9074,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,3,276.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.699121
45917,BEACON,-84,13,82,171,65508,45200,725614,0,99,0,256,9075,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,6,115.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.699482
45917,BEACON,-84,13,5528,3456,65508,45200,726028,0,99,0,256,9076,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,124.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.699767
45917,MGMT_OTHER,34,34,0,180,65508,45200,726539,0,99,0,256,9077,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,128.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.700135
45917,,-64,33,17514,3722,65508,45200,726999,0,99,0,256,9078,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,682.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.700379
45917,BEACON,-90,7,0,1154,65508,45200,727412,0,99,0,256,9079,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,304.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.700896
45917,PROBE_RESP,-61,36,0,104,65508,45200,727869,0,99,0,256,9080,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,19,349.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.701365
45917,BEACON,-75,22,0,1058,65508,45200,728330,0,99,0,256,9081,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,1,367.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.701691
45917,,-69,28,2516,1481,65344,45200,728512,0,99,0,256,9082,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,11,132.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702003
45917,BEACON,-88,9,0,3101,65508,45200,728839,0,99,0,256,9083,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,8,78.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702310
45917,BEACON,-90,7,443,1230,65508,45200,729157,0,99,0,256,9084,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,3,276.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702510
45917,MGMT_OTHER,38,38,0,3107,65508,45200,729454,0,99,0,256,9085,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,1,1000.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702670
45917,,-69,28,1093,1619,65508,45200,729684,0,99,0,256,9086,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,267.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702817
45917,,-91,6,5276,1169,65508,45200,729949,0,99,0,256,9087,14:33:5C:6D:AF:58,1,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,14,165.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.702960
45917,,-76,21,324,953,65508,45200,730303,0,99,0,256,9088,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,18,585.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.703362
45917,AUTH,-91,6,10134,2057,65508,45200,730565,0,99,0,256,9089,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,12,140.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.703708
45917,,-90,7,0,1645,65508,45200,731006,0,99,0,256,9090,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,6,369.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.704003
45917,MGMT_OTHER,32,32,0,1,65508,45200,731308,0,99,0,256,9091,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,6,556.5,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.704211
45917,BEACON,-89,8,0,1254,65508,45200,731615,0,99,0,256,9092,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,3,272.6,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.704466
45917,BEACON,-91,6,25200,3131,65508,45200,731911,0,99,0,256,9093,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,9,87.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.704760
45917,BEACON,-75,22,88,1094,65508,45200,732015,0,99,0,256,9094,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,50,480.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.705140
45917,MGMT_OTHER,38,38,0,903,65508,45200,732466,0,99,0,256,9095,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,13,298.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.705331
45917,MGMT_OTHER,58,58,0,241,65508,45200,732782,0,99,0,256,9096,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,229.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.705525
45917,MGMT_OTHER,39,39,0,182,65508,45200,733322,0,99,0,256,9097,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,87.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.705731
45917,,-77,20,982,3172,65508,45200,733570,0,99,0,256,9098,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,10,472.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.705916
45917,,-62,35,292,3304,65508,45200,733972,0,99,0,256,9099,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,5,385.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706094
45917,BEACON,-90,7,0,1280,65508,45200,734278,0,99,0,256,9100,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,3,248.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706296
45917,MGMT_OTHER,45,45,0,902,65508,45200,734578,0,99,0,256,9101,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,7,1526.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706491
45917,,-55,42,250,3522,65508,45200,734604,0,99,0,256,9102,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,57,1867.8,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706646
45917,,-55,42,160,3553,65508,45200,734619,0,99,0,256,9103,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,107,2352.3,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706784
45917,,-69,28,0,887,65508,45200,734657,0,99,0,256,9104,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,157,1875.7,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.706958
45917,,-68,29,761,1688,65508,45200,734684,0,99,0,256,9105,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,631.0,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.707218
45917,,-68,29,0,898,63328,45200,734713,0,99,0,256,9106,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,55,1464.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.707821
45917,,-68,29,171,912,65508,45200,734723,0,99,0,256,9107,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,105,2233.1,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.708422
45917,,-55,42,0,3621,65508,45200,734749,0,99,0,256,9108,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,155,2124.2,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.708670
45917,,-55,42,314,3643,65508,45200,734767,0,99,0,256,9109,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,205,2242.4,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.708963
45917,,-55,42,249,593,65508,45200,734796,0,99,0,256,9110,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,49,3276.9,80:02:9C:61:97:4A,0,0,NONE,2026-08-24T15:21:55.709139
