pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,gw_mac,gw_flip,label,attack_type,timestamp
45917,BEACON,-65,32,0,1063,65384,29260,2126366,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,57.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:36.625099
45917,,-68,29,41353,1907,65384,29260,2126716,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,13,170.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:36.972137
45917,,-53,44,0,3695,65384,29260,2127131,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,22,397.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:37.387137
45917,BEACON,-86,11,50,2777,65384,29260,2127484,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,14,136.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:37.740137
45917,,-54,43,370,3699,65384,29260,2127753,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,20,313.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:38.008374
45917,,-54,43,639,3718,65384,29260,2127932,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,16,419.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:38.187374
45917,,-54,43,639,3718,65384,29260,2127932,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,16,419.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:38.187374
45917,,-78,19,0,2665,65384,29260,2128312,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,3,339.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:38.567374
45917,BEACON,-92,5,0,2098,65384,29260,2128743,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,93.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:38.998374
45917,,-79,18,52441,2677,65384,29260,2129302,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,8,113.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:39.556990
45917,,62,62,0,2757,65384,29260,2129605,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,9,140.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:39.859990
45917,,-54,43,333,1032,65384,29260,2129943,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,24,246.2,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:40.197990
45917,BEACON,-92,5,31265,1510,65384,29260,2130144,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,23,242.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:40.398990
45917,BEACON,-90,7,0,225,65384,29260,2130304,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,20,548.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:40.558990
45917,PROBE_REQ,-86,11,0,4038,65384,29260,2130654,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,14,184.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:40.908990
45917,BEACON,-93,4,0,2120,65384,29260,2130995,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,1,133.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:41.249990
45917,,-56,41,292,938,65384,29260,2131278,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,31,363.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:41.532990
45917,BEACON,-63,34,0,1119,65384,29260,2131486,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,56.4,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:41.740990
45917,,-53,44,310,1042,65384,29260,2131823,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,19,1199.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.077990
45917,,-53,44,287,1067,65384,29260,2131851,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,69,1586.4,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.105990
45917,,-54,43,286,1077,65384,29260,2131876,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,119,1733.4,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.130990
45917,,-54,43,611,1094,65368,29260,2131904,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,169,1739.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.158990
45917,,-54,43,573,1111,65384,29260,2131932,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,48,1913.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.186990
45917,,-54,43,656,1130,65384,29260,2131962,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,98,1797.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.216990
45917,,-54,43,379,1154,65368,29260,2131988,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,148,1824.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.242990
45917,,-54,43,287,1176,65384,29260,2132014,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,17,2465.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.268990
45917,,-54,43,379,1196,65384,29260,2132040,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,67,2066.4,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.294990
45917,,-54,43,434,1227,65384,29260,2132064,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,117,2083.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.318990
45917,,-54,43,2710,1254,65384,29260,2132093,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,167,1952.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.347990
45917,,-55,42,910,1276,65384,29260,2132122,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,49,3998.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.376990
45917,,-82,15,537,2746,65384,29260,2132195,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,99,1149.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.449990
45917,,-54,43,3610,1306,65384,29260,2132401,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,18,243.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.655990
45917,,-82,15,1247,2771,65384,29260,2132547,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,3,195.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.801990
45917,,-82,15,4365,2785,65384,29260,2132700,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,24,361.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:42.954990
45917,,-82,15,292,1530,65384,29260,2132849,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,1087.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:43.103990
45917,,-82,15,5090,2806,65384,29260,2133004,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,16,245.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:43.258990
45917,,-82,15,695,2817,65384,29260,2133149,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,1329.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:43.403990
45917,,-53,44,365,1380,65384,29260,2133178,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,52,1681.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:43.432990
45917,,-52,45,3668,3761,65384,29260,2133470,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,12,695.2,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:43.724990
45917,BEACON,-87,10,84118,2853,65384,29260,2134038,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,3,41.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:44.292990
45917,BEACON,-92,5,0,2153,65384,29260,2134375,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,50.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:44.629990
45917,BEACON,-86,11,6605,2860,65384,29260,2134755,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,27,559.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:45.009990
45917,,-81,16,44047,2841,65384,29260,2135041,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,92.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:45.295990
45917,BEACON,-89,8,59814,950,65384,29260,2135698,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,4,115.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:45.952990
45917,BEACON,-88,9,31753,282,65384,29260,2136140,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,67.2,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:46.394990
45917,BEACON,-90,7,0,959,65384,29260,2136620,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,90.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:46.874990
45917,,-81,16,2037,888,65368,29260,2136908,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,4,1247.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:47.162990
45917,,61,61,0,0,65384,29260,2137225,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,10,814.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:47.479990
45917,,-83,14,29436,2890,65384,29260,2137577,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,10,172.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:47.831990
45917,MGMT_OTHER,-92,5,27700,1522,65384,29260,2138047,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,2,129.2,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:48.301990
45917,BEACON,-90,7,0,1358,65384,29260,2138243,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,1,159.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:48.497990
45917,,-53,44,0,3842,65384,29260,2138355,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,16,970.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:48.609990
45917,BEACON,-90,7,0,1598,65384,29260,2138977,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,3,124.3,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:49.231990
45917,,37,37,0,1023,65384,29260,2139335,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,35,468.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:49.589990
45917,,43,43,0,1023,65384,29260,2139437,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,30,406.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:49.691990
45917,PROBE_RESP,-64,33,81,1203,65384,29260,2139537,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,37,531.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:49.791990
45917,,-52,45,0,397,65384,29260,2139659,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,33,367.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:49.913990
45917,,43,43,0,1023,65384,29260,2139833,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,19,339.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:50.087990
45917,,-52,45,16398,416,65384,29260,2140223,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,6,139.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:50.477990
45917,,-56,41,3532,1083,65384,29260,2140479,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,36,365.7,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:50.733990
45917,,-52,45,19410,432,65384,29260,2140747,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,8,128.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:51.001990
45917,BEACON,-94,3,7211,1619,65384,29260,2141087,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,12,139.5,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:51.341990
45917,BEACON,-87,10,81,1006,65384,29260,2141433,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,3,136.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:51.687990
45917,,-53,44,1199,3859,65384,29260,2141647,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,29,913.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:51.901990
45917,,-57,40,292,1120,65384,29260,2141729,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,1041.6,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:51.983990
45917,BEACON,-86,11,82,1012,65384,29260,2142047,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,1,80:02:9C:61:97:4B,1,5,226.8,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.301990
45917,,42,42,0,1632,65384,29260,2142394,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,12,193.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.648990
45917,,-53,44,287,1404,65384,29260,2142602,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,24,368.0,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.856990
45917,,-53,44,286,1424,65384,29260,2142627,0,99,7,0,0,14:33:5C:6D:AF:58,0,0,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,74,819.9,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.881990
45917,,-53,44,507,1440,65384,29260,2142658,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,49,3277.2,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.912990
45917,,-53,44,379,1465,65384,29260,2142700,0,99,7,0,0,14:33:5C:6D:AF:58,0,1,ARMED,448.0,0,0,80:02:9C:61:97:4B,1,99,1748.1,80:02:9C:61:97:4A,2,0,NONE,2026-08-24T15:44:52.954990
